790,99
1160,95
929,95
865,90
1140,105
929,105
1109,90
1365,92
1112,98
1150,99
980,99
990,101
1112,99
1252,94
1326,97
1330,97
1365,99
1280,104
1119,104
1328,105
1584,94
1428,99
1365,99
1415,99
1415,99
1465,102
1490,104
1725,114
1523,109
1705,114
1605,115
1746,117
1235,104
1390,108
1405,109
1395,120
